Plot,Loc,Entry,Trial,Rep,SubBlock,Range,Booting,Heading,Maturity,Height,GrainYield,TGW,SpikeLength,LeafLength,LeafWidth,GroundCover,NDVI_B,NDVI_H,NDVI_M
2466,GSLDH_2017,1032,1,2,2,7,89,100,139,104.2,6.126,40.12,10,23.6,1.83,75,0.75,0.78,0.37
2467,GSLDH_2017,1004,1,2,2,7,93,109,147,106,5.943,34.97,11,24,1.97,80,0.7,0.71,0.41
2468,GSLDH_2017,1022,1,2,2,7,89,107,140,104.5,6.126,38.79,11,31.33,2.27,85,0.77,0.8,0.47
2469,GSLDH_2017,1057,1,2,2,7,89,107,144,108.7,6.328,35.9,10.5,32,2.2,90,0.79,0.79,0.41
2470,GSLDH_2017,1012,1,2,2,7,89,108,146,103.3,7.257,40.62,10.5,25.43,2.07,85,0.76,0.81,0.36
2471,GSLDH_2017,1023,1,2,3,8,87,105,140,112.8,6.633,38.19,10.83,27.03,2.2,85,0.78,0.79,0.38
2472,GSLDH_2017,1025,1,2,3,8,88,99,139,109.8,6.33,37.23,10.17,25.97,2.13,80,0.78,0.78,0.32
2473,GSLDH_2017,1011,1,2,3,8,90,103,140,107.2,6.236,46.95,10.5,21.27,1.73,80,0.69,0.71,0.39
2474,GSLDH_2017,1056,1,2,3,8,93,108,147,116.3,5.977,36.34,11,24.77,2.07,85,0.74,0.78,0.31
2475,GSLDH_2017,1042,1,2,3,8,93,109,147,104.8,6.25,37.97,10.67,21.1,2.07,80,0.73,0.76,0.43
2476,GSLDH_2017,1016,1,2,4,8,87,101,140,110.5,6.577,41.42,10.17,23.57,2,80,0.77,0.8,0.4
2477,GSLDH_2017,1007,1,2,4,8,93,111,147,111,5.524,33.06,10.5,23.33,1.97,80,0.75,0.79,0.38
2478,GSLDH_2017,1035,1,2,4,8,88,101,139,106.2,6.264,45.71,10.33,26.17,2.13,80,0.76,0.79,0.38
2479,GSLDH_2017,1052,1,2,4,8,88,108,146,117.3,6.252,39.53,11.17,30.47,2.2,85,0.76,0.79,0.45
2480,GSLDH_2017,1029,1,2,4,8,89,105,142,108,5.783,36.98,11,30.83,2.4,85,0.76,0.78,0.34
2481,GSLDH_2017,1030,1,2,5,9,89,102,142,105.2,6.653,37.36,10.17,30,2.13,90,0.77,0.79,0.46
2482,GSLDH_2017,1055,1,2,5,9,89,104,140,115.8,7.333,37.4,10.17,27.33,2.1,90,0.8,0.8,0.49
2483,GSLDH_2017,1009,1,2,5,9,91,104,145,110.5,6.701,40,9.67,21.83,2,85,0.76,0.79,0.43
2484,GSLDH_2017,1043,1,2,5,9,86,105,145,120.2,6.011,38.64,11,30.77,2.27,90,0.78,0.79,0.38
2485,GSLDH_2017,1049,1,2,5,9,89,104,139,110.7,6.178,39.36,10.83,26.83,1.97,90,0.78,0.8,0.41
2486,GSLDH_2017,1060,1,2,6,9,90,108,144,104.7,7.195,44.08,10.83,29,2.1,85,0.79,0.84,0.5
2487,GSLDH_2017,1026,1,2,6,9,88,105,146,113.8,7.263,41.72,10.67,26.43,2.3,85,0.77,0.81,0.5
2488,GSLDH_2017,1015,1,2,6,9,88,102,144,104.5,7.271,47,10,25,1.93,85,0.75,0.78,0.37
2489,GSLDH_2017,1014,1,2,6,9,87,100,140,101.5,7.444,46.01,10.17,25.5,2,85,0.76,0.77,0.46
2490,GSLDH_2017,1040,1,2,6,9,92,109,147,102.2,6.72,46.01,10.67,23.4,2.07,80,0.72,0.77,0.46
2491,GSLDH_2017,1010,1,2,7,10,90,103,140,102.8,6.553,47.24,11.83,27.83,2.2,85,0.71,0.75,0.38
2492,GSLDH_2017,1028,1,2,7,10,86,95,139,104,7.047,46.22,10.5,27.27,2.17,90,0.77,0.77,0.3
2493,GSLDH_2017,1013,1,2,7,10,87,99,139,110.7,6.228,36.84,11,27.83,2.03,90,0.75,0.76,0.32
2494,GSLDH_2017,1021,1,2,7,10,87,99,139,105.7,6.407,45.48,10.5,25.53,1.97,85,0.74,0.75,0.32
2495,GSLDH_2017,1046,1,2,7,10,87,108,141,106.7,6.222,40.23,10.33,24.87,1.97,85,0.74,0.79,0.39
2496,GSLDH_2017,1005,1,2,8,10,91,111,147,114.3,6.423,34.64,10.33,22.77,2.17,85,0.74,0.77,0.44
2497,GSLDH_2017,1034,1,2,8,10,89,105,140,99.7,6.186,37.12,9.83,22.03,1.87,85,0.76,0.79,0.36
2498,GSLDH_2017,1002,1,2,8,10,92,111,147,114.7,7.028,38.56,10.33,19.77,2.03,75,0.79,0.84,0.46
2499,GSLDH_2017,1059,1,2,8,10,92,108,147,107.7,7.303,35.7,9.5,23.1,2.17,90,0.78,0.78,0.5
2500,GSLDH_2017,1031,1,2,8,10,85,98,138,108.7,6.838,40.45,10,28.67,2.13,85,0.77,0.8,0.3
2501,GSLDH_2017,1041,1,2,9,11,88,102,140,105.5,6.272,38.26,10.17,26.03,2,85,0.72,0.79,0.33
2502,GSLDH_2017,1003,1,2,9,11,89,103,141,98.3,6.826,46.09,10.33,27.83,2.03,85,0.74,0.75,0.5
2503,GSLDH_2017,1001,1,2,9,11,93,111,149,99.3,6.709,42.98,10.67,27.9,1.93,85,0.78,0.81,0.52
2504,GSLDH_2017,1048,1,2,9,11,89,107,141,107.5,5.943,39.85,10.17,24.83,2.07,85,0.76,0.79,0.48
2505,GSLDH_2017,1033,1,2,9,11,90,105,140,109.2,6.124,41.15,10,25.33,2.07,85,0.75,0.78,0.39
2506,GSLDH_2017,1045,1,2,10,11,92,109,146,118.2,6.503,39.1,9.33,19.93,2.03,80,0.74,0.75,0.38
2507,GSLDH_2017,1058,1,2,10,11,88,104,143,111.5,6.322,39.74,9.33,21.97,1.9,80,0.72,0.75,0.44
2508,GSLDH_2017,1053,1,2,10,11,87,103,139,109.7,5.927,37.03,10.17,24.6,1.93,90,0.76,0.77,0.35
2509,GSLDH_2017,1018,1,2,10,11,88,103,141,106.3,6.499,36.69,11,28.53,1.87,85,0.74,0.75,0.41
2510,GSLDH_2017,1050,1,2,10,11,89,103,140,103.8,5.355,34.96,10.83,25.5,2.07,90,0.77,0.79,0.34
2511,GSLDH_2017,1017,1,2,11,12,91,106,145,103.7,6.936,38.05,9.17,24.67,1.97,85,0.76,0.77,0.38
2512,GSLDH_2017,1037,1,2,11,12,89,107,147,107.8,7.339,35.48,11,26,2.1,80,0.78,0.8,0.5
2513,GSLDH_2017,1006,1,2,11,12,92,109,145,113.3,6.972,36.63,11.83,26.33,2.1,90,0.77,0.78,0.54
2514,GSLDH_2017,1047,1,2,11,12,88,105,140,109.2,7.141,37.87,10.33,27.27,1.93,85,0.79,0.81,0.47
2515,GSLDH_2017,1054,1,2,11,12,92,103,139,104,6.406,39.75,9.33,24.67,1.7,90,0.76,0.77,0.38
2516,GSLDH_2017,1019,1,2,12,12,88,105,140,108.7,7.211,37.53,10,26.67,2.1,80,0.77,0.8,0.4
2517,GSLDH_2017,1020,1,2,12,12,90,105,140,100.5,7.177,43.93,9.67,25.67,2.13,80,0.75,0.77,0.41
2518,GSLDH_2017,1036,1,2,12,12,90,108,145,112.3,7.506,40.62,10.33,26.9,2.03,90,0.78,0.82,0.49
2519,GSLDH_2017,1027,1,2,12,12,85,99,139,115.8,7.564,49.09,10.17,23,2,90,0.76,0.78,0.37
2520,GSLDH_2017,1051,1,2,12,12,90,108,146,113.8,7.494,37.73,10.33,23.63,2.27,85,0.79,0.83,0.44
2521,GSLDH_2017,2001,2,1,1,13,85,98,140,112.5,7.723,41.81,10.33,26.27,2.03,85,0.81,0.83,0.44
2522,GSLDH_2017,2002,2,1,1,13,93,110,148,114.3,7.323,36.93,10.83,20.27,2.07,80,0.79,0.82,0.56
2523,GSLDH_2017,2003,2,1,1,13,93,108,146,112.8,7.562,35.97,11.33,21.33,2.07,80,0.8,0.81,0.48
2524,GSLDH_2017,2004,2,1,1,13,88,108,143,112.7,6.673,34.51,11,26.67,2.27,85,0.79,0.81,0.45
2525,GSLDH_2017,2005,2,1,1,13,86,102,139,116,6.988,35.69,10.33,29.43,2.1,85,0.78,0.78,0.4
2526,GSLDH_2017,2006,2,1,2,13,90,106,144,113.8,6.266,35.42,12,24.43,2.13,80,0.78,0.79,0.44
2527,GSLDH_2017,2007,2,1,2,13,91,111,149,119.5,6.577,38.96,11.17,21.33,2.17,80,0.79,0.81,0.5
2528,GSLDH_2017,2008,2,1,2,13,92,109,148,114,6.272,35.82,10,24.33,2.07,85,0.75,0.77,0.42
2529,GSLDH_2017,2009,2,1,2,13,91,109,148,114.5,6.585,37.94,10.67,26.03,2.17,85,0.78,0.79,0.43
2530,GSLDH_2017,2010,2,1,2,13,92,109,148,114.2,7.211,44.81,10.33,20.33,2.03,90,0.75,0.75,0.49
2531,GSLDH_2017,2011,2,1,3,14,92,110,148,114.8,7.251,42.6,9.5,23.5,2.07,85,0.74,0.78,0.51
2532,GSLDH_2017,2012,2,1,3,14,93,112,149,119,7.697,38.89,12.33,20.83,1.97,80,0.79,0.84,0.52
2533,GSLDH_2017,2013,2,1,3,14,86,106,148,112.2,7.568,42.97,10.5,29.2,2.3,90,0.79,0.81,0.5
2534,GSLDH_2017,2014,2,1,3,14,89,106,147,108,6.527,36.15,12.33,31.83,2.3,85,0.79,0.82,0.5
2535,GSLDH_2017,2015,2,1,3,14,88,107,146,107.8,6.748,37.5,10.17,22.77,2.07,90,0.78,0.81,0.45
2536,GSLDH_2017,2016,2,1,4,14,91,108,147,116,6.451,38.41,10,22.2,2.1,80,0.78,0.81,0.44
2537,GSLDH_2017,2017,2,1,4,14,89,106,145,103.7,6.597,38.66,10,29.97,2.03,85,0.78,0.8,0.38
2538,GSLDH_2017,2018,2,1,4,14,92,106,148,101.7,7.416,35.15,10.33,24.43,2.03,85,0.81,0.82,0.57
2539,GSLDH_2017,2019,2,1,4,14,88,106,148,106.8,7.703,41.53,11.5,25.87,2.23,85,0.79,0.82,0.57
2540,GSLDH_2017,2020,2,1,4,14,85,101,148,116.8,8.272,45.53,11.5,27.83,2.27,85,0.8,0.82,0.52
2541,GSLDH_2017,2021,2,1,5,15,85,103,145,111.2,8.032,39.2,10.17,24.83,2.2,85,0.79,0.82,0.47
2542,GSLDH_2017,2022,2,1,5,15,88,103,140,114.2,7.436,42.7,11,28.77,2.37,90,0.78,0.79,0.44
2543,GSLDH_2017,2023,2,1,5,15,87,105,146,114.3,7.307,44.19,11,32.5,2.37,90,0.8,0.81,0.45
2544,GSLDH_2017,2024,2,1,5,15,89,106,146,114.7,7.474,38.71,11.5,29.03,2.1,85,0.79,0.8,0.51
2545,GSLDH_2017,2025,2,1,5,15,89,106,142,109,7.61,41.53,9.67,26.17,2.07,85,0.76,0.79,0.54
2546,GSLDH_2017,2026,2,1,6,15,88,106,146,118,7.749,40.58,10.83,29.17,2.37,85,0.79,0.82,0.51
2547,GSLDH_2017,2027,2,1,6,15,86,101,140,107.8,7.478,42.52,11.83,28.77,2.07,80,0.78,0.82,0.46
2548,GSLDH_2017,2028,2,1,6,15,89,111,149,107.7,NA,45.06,10.83,27.37,1.97,90,0.8,0.83,0.64
2549,GSLDH_2017,2029,2,1,6,15,86,103,142,110.3,6.966,35.6,11.5,24.33,2.07,85,0.8,0.82,0.4
2550,GSLDH_2017,2030,2,1,6,15,85,96,144,101.2,7.743,39.36,10.33,25.67,1.83,90,0.79,0.8,0.39
2551,GSLDH_2017,2031,2,1,7,16,85,99,146,104.3,7.719,42.9,12.33,27.37,2.07,85,0.78,0.81,0.39
2552,GSLDH_2017,2032,2,1,7,16,88,99,146,109.8,7.378,38.35,11,28.47,2.03,85,0.78,0.79,0.44
2553,GSLDH_2017,2033,2,1,7,16,88,104,144,105.3,7.5,42.38,10.67,23.67,2.03,90,0.78,0.8,0.48
2554,GSLDH_2017,2034,2,1,7,16,85,99,139,104.5,6.118,44.18,9.67,22.33,2.13,75,0.76,0.79,0.37
2555,GSLDH_2017,2035,2,1,7,16,90,105,140,117.7,6.848,40.36,13,26.4,2.27,80,0.78,0.82,0.49
2556,GSLDH_2017,2036,2,1,8,16,86,99,144,109.2,7.376,39.12,11,26.1,1.97,85,0.81,0.83,0.36
2557,GSLDH_2017,2037,2,1,8,16,86,101,142,112.5,7.374,42.11,10.5,20.43,1.67,85,0.75,0.78,0.38
2558,GSLDH_2017,2038,2,1,8,16,89,108,146,112,7.55,38.37,11.17,24.77,2.07,85,0.81,0.84,0.54
2559,GSLDH_2017,2039,2,1,8,16,90,108,146,106,8.228,41.96,10.5,24.93,2.2,85,0.8,0.83,0.59
2560,GSLDH_2017,2040,2,1,8,16,88,106,146,117.5,7.642,42.32,10.5,22.37,2,85,0.8,0.81,0.41
2561,GSLDH_2017,2041,2,1,9,17,89,105,146,114.2,8.038,43.97,10.5,24.5,2,85,0.77,0.79,0.52
2562,GSLDH_2017,2042,2,1,9,17,89,107,148,100.3,7.488,35.85,10.17,28.6,2.2,85,0.78,0.8,0.57
2563,GSLDH_2017,2043,2,1,9,17,87,99,140,107.2,7.62,37.16,12.33,26.3,1.93,85,0.79,0.81,0.47
2564,GSLDH_2017,2044,2,1,9,17,87,108,144,110.5,6.017,36.36,10.83,26.97,2.27,85,0.76,0.78,0.33
2565,GSLDH_2017,2045,2,1,9,17,88,108,145,112,6.396,35.98,10.5,28.73,2.27,90,0.79,0.8,0.37
2566,GSLDH_2017,2046,2,1,10,17,88,104,145,116,7.155,34.04,9.83,25.1,1.97,90,0.8,0.82,0.39
2567,GSLDH_2017,2047,2,1,10,17,89,101,138,111.2,6.639,40.51,9.83,21.57,1.73,80,0.75,0.78,0.36
2568,GSLDH_2017,2048,2,1,10,17,86,101,139,107.7,6.591,39.48,10.17,26.6,2.17,85,0.78,0.8,0.34
2569,GSLDH_2017,2049,2,1,10,17,85,95,134,115,6.398,43.48,9.67,25.13,1.93,90,0.78,0.79,0.3
2570,GSLDH_2017,2050,2,1,10,17,85,97,140,109.2,6.888,39.89,10.67,25.3,1.97,85,0.78,0.81,0.41
2571,GSLDH_2017,2051,2,1,11,18,85,106,148,106.2,6.593,34.24,11.5,29.93,2.07,85,0.73,0.79,0.44
2572,GSLDH_2017,2052,2,1,11,18,94,112,152,108.8,7.079,30.46,11,21.5,1.93,80,0.78,0.79,0.51
2573,GSLDH_2017,2053,2,1,11,18,85,105,145,120.5,7.189,33.41,11.17,25.17,2,90,0.8,0.8,0.41
2574,GSLDH_2017,2054,2,1,11,18,90,103,143,106.5,6.878,39.27,10,24.17,1.9,75,0.79,0.82,0.39
2575,GSLDH_2017,2055,2,1,11,18,92,113,152,117,6.643,29.89,11,34.17,2.27,90,0.8,0.79,0.47
2576,GSLDH_2017,2056,2,1,12,18,92,108,148,117.2,6.83,32.41,10.33,21.17,2,90,0.78,0.78,0.47
2577,GSLDH_2017,2057,2,1,12,18,91,112,151,119.5,7.223,34.29,10,25,2.07,85,0.8,0.82,0.48
2578,GSLDH_2017,2058,2,1,12,18,86,105,146,123.2,6.812,38.24,11.83,29.07,2.17,80,0.78,0.81,0.41
2579,GSLDH_2017,2059,2,1,12,18,87,106,143,130.2,7.586,42.69,11.67,27.33,2.17,85,0.8,0.82,0.45
2580,GSLDH_2017,2060,2,1,12,18,87,102,141,113.3,7.691,45.1,11.33,27.97,2.2,80,0.81,0.85,0.42
2581,GSLDH_2017,2039,2,2,1,19,88,105,142,104.8,7.576,44.75,10,22.63,2.2,80,0.76,0.79,0.46
2582,GSLDH_2017,2024,2,2,1,19,89,106,145,114.8,7.522,38.64,10,26.17,2.1,85,0.79,0.8,0.44
2583,GSLDH_2017,2008,2,2,1,19,92,110,150,113.5,6.944,38.66,9.67,21.27,1.9,80,0.78,0.8,0.41
2584,GSLDH_2017,2038,2,2,1,19,92,107,144,107.5,7.099,40.98,10.67,26.33,2.07,85,0.77,0.8,0.55
2585,GSLDH_2017,2044,2,2,1,19,86,107,144,109.5,5.447,37.53,11.33,28,2.17,90,0.72,0.77,0.28
2586,GSLDH_2017,2032,2,2,2,19,89,99,146,107.7,6.545,39.26,10.17,25.97,2.03,90,0.76,0.78,0.38
2587,GSLDH_2017,2004,2,2,2,19,90,108,145,116,6.509,33.74,12.33,24.73,2.17,70,0.75,0.81,0.4
2588,GSLDH_2017,2022,2,2,2,19,86,104,143,113.8,7.654,41.91,11.5,24.57,2.23,85,0.79,0.8,0.46
2589,GSLDH_2017,2057,2,2,2,19,92,111,148,116.2,6.503,36.1,9.67,20,1.97,85,0.73,0.72,0.49
2590,GSLDH_2017,2012,2,2,2,19,92,112,148,119.2,7.406,36.52,12.17,23.93,1.93,90,0.8,0.83,0.57
2591,GSLDH_2017,2023,2,2,3,20,89,106,148,107.3,7.745,42.82,11.67,28.5,2.17,85,0.77,0.81,0.46
2592,GSLDH_2017,2025,2,2,3,20,89,105,143,107.5,7.209,41.34,9.67,24.8,2.03,80,0.77,0.8,0.49
2593,GSLDH_2017,2011,2,2,3,20,91,109,148,118.3,6.986,41.74,9.67,25.77,2.1,80,0.77,0.8,0.52
2594,GSLDH_2017,2056,2,2,3,20,91,108,148,116.3,6.581,34.88,11,21.8,2.07,85,0.78,0.78,0.45
2595,GSLDH_2017,2042,2,2,3,20,89,108,146,100.5,6.81,36.73,9.17,26.83,2.03,85,0.78,0.8,0.53
2596,GSLDH_2017,2016,2,2,4,20,89,106,145,117.7,6.386,35.9,9.33,20.5,1.97,85,0.76,0.79,0.42
2597,GSLDH_2017,2007,2,2,4,20,91,110,148,119.8,6.689,40.11,9.67,21.5,2.13,85,0.78,0.79,0.52
2598,GSLDH_2017,2035,2,2,4,20,86,104,139,116.8,6.404,40.83,12.17,23.93,1.93,85,0.79,0.81,0.46
2599,GSLDH_2017,2052,2,2,4,20,94,110,150,110.7,7.689,33.02,10,22.5,2,85,0.77,0.78,0.58
2600,GSLDH_2017,2029,2,2,4,20,88,102,140,108.7,7.159,37.74,10,23.17,2,80,0.81,0.82,0.41
2601,GSLDH_2017,2030,2,2,5,21,84,95,140,103.5,7.769,41.71,10.5,26.77,1.63,85,0.79,0.8,0.42
2602,GSLDH_2017,2055,2,2,5,21,92,112,148,112.2,6.984,35.42,10.67,29,2.17,90,0.78,0.78,0.48
2603,GSLDH_2017,2009,2,2,5,21,88,108,148,121,6.459,38.11,11,25.23,2.13,85,0.8,0.83,0.49
2604,GSLDH_2017,2043,2,2,5,21,86,99,145,113.8,8.327,39.58,12,28.43,2.03,85,0.78,0.8,0.47
2605,GSLDH_2017,2049,2,2,5,21,84,98,134,115.8,6.748,44.27,10,28.43,2.03,90,0.8,0.8,0.37
2606,GSLDH_2017,2060,2,2,6,21,86,102,140,113.7,7.097,43.37,10.67,23,1.93,80,0.8,0.83,0.36
2607,GSLDH_2017,2026,2,2,6,21,86,105,145,121.8,7.474,40.21,11.33,25.9,2.2,85,0.8,0.82,0.48
2608,GSLDH_2017,2015,2,2,6,21,89,107,146,109.7,7.121,36.18,9.5,25.17,2.2,90,0.81,0.83,0.44
2609,GSLDH_2017,2014,2,2,6,21,86,106,146,112.8,7.131,35.93,10.5,30,2.2,85,0.79,0.82,0.52
2610,GSLDH_2017,2040,2,2,6,21,87,107,146,117.7,7.185,39.44,11.33,24.43,1.97,90,0.8,0.85,0.5
2611,GSLDH_2017,2010,2,2,7,22,90,109,148,113.2,7.881,45.12,9.33,23.5,2.03,80,0.75,0.76,0.51
2612,GSLDH_2017,2028,2,2,7,22,86,108,146,109.3,7.031,46.04,10.83,29.4,2.17,90,0.8,0.82,0.6
2613,GSLDH_2017,2013,2,2,7,22,87,104,144,109.7,7.508,45.3,10.33,25.77,2.17,90,0.78,0.8,0.4
2614,GSLDH_2017,2021,2,2,7,22,86,103,143,115.8,6.864,39.83,10.33,24.67,2.07,85,0.8,0.83,0.48
2615,GSLDH_2017,2046,2,2,7,22,88,103,141,110,7.012,37.97,9.5,22,1.87,85,0.77,0.8,0.42
2616,GSLDH_2017,2005,2,2,8,22,86,102,140,119.8,6.986,38.87,10.67,28.93,2,90,0.81,0.82,0.43
2617,GSLDH_2017,2034,2,2,8,22,85,98,140,108.5,6.81,44.48,9,26.83,2.2,90,0.8,0.82,0.42
2618,GSLDH_2017,2002,2,2,8,22,92,111,148,117.7,6.888,36.22,11.83,23.33,2.2,80,0.83,0.87,0.58
2619,GSLDH_2017,2059,2,2,8,22,86,106,144,124.3,8.076,39.34,12,28.93,2.07,90,0.81,0.83,0.44
2620,GSLDH_2017,2031,2,2,8,22,85,99,145,108.5,7.813,40.63,11.83,27.67,1.93,85,0.8,0.81,0.38
2621,GSLDH_2017,2041,2,2,9,23,89,105,145,114.7,7.901,41.04,10.83,26.7,2,85,0.76,0.77,0.48
2622,GSLDH_2017,2003,2,2,9,23,92,108,145,109.8,7.711,36.22,10.83,19.93,2,80,0.8,0.83,0.46
2623,GSLDH_2017,2001,2,2,9,23,85,98,140,113.2,7.709,39.09,10,25.93,2.03,80,0.81,0.82,0.44
2624,GSLDH_2017,2048,2,2,9,23,86,99,139,105,7.141,39.13,9.83,24.3,2,75,0.78,0.81,0.43
2625,GSLDH_2017,2033,2,2,9,23,86,103,145,112,7.329,39.78,11,22.5,1.87,85,0.8,0.83,0.45
2626,GSLDH_2017,2045,2,2,10,23,88,108,147,112.3,6.589,38.39,10.5,26,2.13,85,0.78,0.81,0.44
2627,GSLDH_2017,2058,2,2,10,23,85,105,145,119.7,7.51,39.6,11.17,27.83,2.2,80,0.77,0.81,0.35
2628,GSLDH_2017,2053,2,2,10,23,89,104,141,118,6.864,36.21,11.5,25.27,2.07,85,0.77,0.79,0.37
2629,GSLDH_2017,2018,2,2,10,23,93,106,146,98.8,7.231,38.02,10,22,1.9,80,0.73,0.74,0.44
2630,GSLDH_2017,2050,2,2,10,23,85,95,139,107.5,7.305,40.06,10.67,29.17,1.97,85,0.77,0.79,0.42
2631,GSLDH_2017,2017,2,2,11,24,90,104,145,108,6.599,38.75,10,24.97,2,85,0.78,0.78,0.4
2632,GSLDH_2017,2037,2,2,11,24,85,99,140,116,7.614,39.29,10.5,22.6,1.83,85,0.8,0.82,0.35
2633,GSLDH_2017,2006,2,2,11,24,87,103,141,118.5,6.437,35.64,11.33,24.9,2.2,85,0.78,0.8,0.4
2634,GSLDH_2017,2047,2,2,11,24,87,99,139,111.7,7.061,38.93,9.33,25.37,1.8,85,0.78,0.81,0.41
2635,GSLDH_2017,2054,2,2,11,24,87,101,140,106.7,7.091,43.34,9.33,23.83,1.73,90,0.76,0.77,0.41
2636,GSLDH_2017,2019,2,2,12,24,88,104,148,108,8.002,41.13,10.33,25.5,2,85,0.8,0.81,0.49
2637,GSLDH_2017,2020,2,2,12,24,85,99,146,120.3,7.514,47.2,9.83,26.93,2.03,85,0.78,0.8,0.36
2638,GSLDH_2017,2036,2,2,12,24,86,100,144,106.8,7.568,41.69,10,26.67,2.03,85,0.81,0.83,0.35
2639,GSLDH_2017,2027,2,2,12,24,86,101,139,115.2,8.363,42.95,10,26,2.1,90,0.79,0.82,0.4
2640,GSLDH_2017,2051,2,2,12,24,89,104,147,112,7.321,34.61,13,31.33,2.23,85,0.81,0.82,0.43
2641,GSLDH_2017,3001,3,1,1,25,90,103,140,96.8,6.128,34.23,10.17,28.33,1.97,80,0.78,0.81,0.38
2642,GSLDH_2017,3002,3,1,1,25,92,110,148,115.2,7.707,40.4,11.33,23.43,2.1,80,0.81,0.85,0.48
2643,GSLDH_2017,3003,3,1,1,25,87,103,140,114.8,7.091,41.46,10.83,29.33,2,90,0.82,0.84,0.37
2644,GSLDH_2017,3004,3,1,1,25,85,99,139,115.3,6.878,44.75,9.67,26.1,2.1,80,0.78,0.82,0.39
2645,GSLDH_2017,3005,3,1,1,25,86,99,139,109.3,6.394,40.16,9.83,26.57,1.97,80,0.76,0.79,0.38
2646,GSLDH_2017,3006,3,1,2,25,86,100,139,117.5,6.605,46.58,12,25.27,2.2,85,0.81,0.82,0.34
2647,GSLDH_2017,3007,3,1,2,25,85,99,139,109,6.824,40.37,10.5,26.83,2.13,80,0.78,0.8,0.36
2648,GSLDH_2017,3008,3,1,2,25,86,99,140,110,7.759,36.69,8.83,28.5,2.07,85,0.81,0.82,0.39
2649,GSLDH_2017,3009,3,1,2,25,85,100,141,115.5,7.982,51.14,12.33,25.5,2,85,0.79,0.83,0.42
2650,GSLDH_2017,3010,3,1,2,25,88,106,148,108.8,7.301,43.99,12.17,23.43,2.3,85,0.79,0.8,0.48
2651,GSLDH_2017,3011,3,1,3,26,88,103,145,112.8,8.068,41.75,11.33,28.1,2.27,80,0.8,0.82,0.52
2652,GSLDH_2017,3012,3,1,3,26,88,103,145,113,8.573,38.8,10.83,25.17,2.2,85,0.82,0.84,0.45
2653,GSLDH_2017,3013,3,1,3,26,87,102,143,109.5,7.61,43.87,11.5,25.27,2.13,90,0.8,0.81,0.48
2654,GSLDH_2017,3014,3,1,3,26,89,104,146,108.8,7.004,36.07,12.33,25.1,2.2,80,0.8,0.83,0.46
2655,GSLDH_2017,3015,3,1,3,26,85,99,142,114.5,7.837,39.28,10.67,26.43,2.07,80,0.8,0.82,0.43
2656,GSLDH_2017,3016,3,1,4,26,87,108,147,111,6.043,41.87,10.5,24.17,2.1,80,0.78,0.81,0.41
2657,GSLDH_2017,3017,3,1,4,26,87,104,145,108.8,6.992,37.79,10.33,24.33,2.03,85,0.8,0.8,0.41
2658,GSLDH_2017,3018,3,1,4,26,94,108,150,96.8,5.997,33.7,10.5,21.67,1.67,90,0.81,0.82,0.44
2659,GSLDH_2017,3019,3,1,4,26,92,111,149,106.8,5.781,31.43,10,26.47,2,90,0.75,0.76,0.43
2660,GSLDH_2017,3020,3,1,4,26,90,106,144,106.7,5.337,33.06,9,25.43,2.03,90,0.77,0.79,0.27
2661,GSLDH_2017,3021,3,1,5,27,89,109,150,119,7.227,32.05,11.67,26,2.07,90,0.8,0.82,0.53
2662,GSLDH_2017,3022,3,1,5,27,88,105,147,113.2,7.195,35.42,9.83,26.83,2,85,0.8,0.83,0.45
2663,GSLDH_2017,3023,3,1,5,27,89,108,148,115.8,7.195,34.77,11,29,1.97,85,0.82,0.85,0.54
2664,GSLDH_2017,3024,3,1,5,27,93,112,150,114.5,6.904,35.05,12.33,24,1.97,85,0.81,0.82,0.58
2665,GSLDH_2017,3025,3,1,5,27,87,107,147,121,6.174,38.58,11.33,28.17,2.27,80,0.77,0.81,0.5
2666,GSLDH_2017,3026,3,1,6,27,86,105,147,115.7,7.648,42.02,11.5,27.67,2.33,80,0.8,0.84,0.57
2667,GSLDH_2017,3027,3,1,6,27,86,103,147,124,6.878,37.78,12.17,31.33,2.27,90,0.79,0.78,0.52
2668,GSLDH_2017,3028,3,1,6,27,86,99,143,119,7.033,41.69,12.33,31,2.2,90,0.81,0.82,0.44
2669,GSLDH_2017,3029,3,1,6,27,87,106,149,117.7,6.786,41.81,11.83,33.17,2.23,90,0.81,0.82,0.52
2670,GSLDH_2017,3030,3,1,6,27,91,108,148,118.2,7.201,36.03,10.5,23.67,2.2,90,0.82,0.84,0.54
2671,GSLDH_2017,3031,3,1,7,28,86,106,147,120.3,6.493,37.53,10.33,25.77,2.27,85,0.79,0.83,0.49
2672,GSLDH_2017,3032,3,1,7,28,89,108,146,125.7,7.243,32.12,10,22,1.97,90,0.79,0.81,0.49
2673,GSLDH_2017,3033,3,1,7,28,87,104,145,113.7,7.372,36.56,11.33,25.83,1.97,85,0.81,0.83,0.44
2674,GSLDH_2017,3034,3,1,7,28,90,109,148,128,6.649,31.94,10.17,22,2.07,80,0.8,0.83,0.46
2675,GSLDH_2017,3035,3,1,7,28,87,106,147,118.7,6.868,34.26,10.67,24.33,2.13,90,0.81,0.84,0.49
2676,GSLDH_2017,3036,3,1,8,28,87,106,147,118.2,6.868,37.44,10.67,27.67,2.33,85,0.82,0.86,0.47
